DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
135, 217117336, 0.77239805, -0.25664937, -0.46914473, -0.34268886, -0.0022646333, -0.0145965135, 0.10054493, 0
136, 217134003, 0.77232414, -0.25675124, -0.46908203, -0.34286484, 0.010724375, 0.0077521, 0.11011791, 0
137, 217150670, 0.7720741, -0.25708184, -0.46890646, -0.34341988, -0.0011785838, 0.004025468, 0.10253048, 0
138, 217167337, 0.77204543, -0.2571165, -0.46889403, -0.34347528, 0.010662909, 0.0029561825, 0.102760315, 0
139, 217184004, 0.77200246, -0.25718465, -0.46884358, -0.3435897, 0.0039036537, -0.0056454903, 0.09886646, 0
140, 217200671, 0.77202445, -0.25719717, -0.468801, -0.34358937, 0.005685052, -0.008099662, 0.13667965, 0
141, 217217338, 0.77195877, -0.2572764, -0.46876034, -0.34373286, -0.031984705, 0.021981157, 0.06944275, 0
142, 217234005, 0.77177346, -0.2574956, -0.46866822, -0.3441101, -0.009863851, 0.006413928, 0.11172962, 0
143, 217250672, 0.77176464, -0.25746834, -0.46871832, -0.344082, -0.0069304663, -0.009670735, 0.10252094, 0
144, 217267339, 0.7717673, -0.25740805, -0.46878463, -0.3440312, 0.025419235, -0.011547573, 0.11217117, 0
145, 217284006, 0.7717426, -0.25741467, -0.46879044, -0.34407383, 0.008680573, -0.01600241, 0.122057915, 0
146, 217300673, 0.77174646, -0.2574197, -0.46876967, -0.34408972, 0.0048734765, -0.0010037967, 0.11287308, 0
147, 217317340, 0.77170515, -0.25743747, -0.46879, -0.3441412, -0.010287854, 0.0020306152, 0.079027176, 0
148, 217334007, 0.7715709, -0.25759503, -0.46874613, -0.344384, 0.007854469, -0.001775587, 0.1213665, 0
149, 217350674, 0.77157634, -0.2575852, -0.46875164, -0.34437183, 0.013092718, -0.003124711, 0.09389496, 0
150, 217367341, 0.77155, -0.25764754, -0.4686969, -0.34445852, 0.01943937, -0.0014264596, 0.113204956, 0
151, 217384008, 0.7715546, -0.25767928, -0.46866232, -0.34447172, 0.0031215819, -8.0665824E-4, 0.11246872, 0
152, 217400675, 0.7715184, -0.2577315, -0.46864453, -0.3445375, -0.023906276, 0.014794546, 0.08945942, 0
153, 217417342, 0.7716169, -0.25760156, -0.46872064, -0.34431064, 0.005057651, -0.009455939, 0.10087013, 0
154, 217434009, 0.77158636, -0.25765124, -0.46868566, -0.34438962, 0.017382827, 0.0065994435, 0.10808182, 0
155, 217450676, 0.7715914, -0.2576423, -0.46868843, -0.34438118, -0.0063886708, 0.009657324, 0.114715576, 0
